DispImage,Images/Fern_A0.png,Images/Fern_A0.png,Images/Fern_A100.png,Images/Fern_A100.png,Images/Fern_A12800.png,Images/Fern_A12800.png,Images/Fern_A1600.png,Images/Fern_A1600.png,Images/Fern_A200.png,Images/Fern_A200.png,Images/Fern_A3200.png,Images/Fern_A3200.png,Images/Fern_A400.png,Images/Fern_A400.png,Images/Fern_A6400.png,Images/Fern_A6400.png,Images/Fern_A800.png,Images/Fern_A800.png,Images/Fern_B0.png,Images/Fern_B0.png,Images/Fern_B100.png,Images/Fern_B100.png,Images/Fern_B12800.png,Images/Fern_B12800.png,Images/Fern_B1600.png,Images/Fern_B1600.png,Images/Fern_B200.png,Images/Fern_B200.png,Images/Fern_B3200.png,Images/Fern_B3200.png,Images/Fern_B400.png,Images/Fern_B400.png,Images/Fern_B6400.png,Images/Fern_B6400.png,Images/Fern_B800.png,Images/Fern_B800.png,Images/Fractal_Curves_A0.png,Images/Fractal_Curves_A0.png,Images/Fractal_Curves_A1.png,Images/Fractal_Curves_A1.png,Images/Fractal_Curves_A2.png,Images/Fractal_Curves_A2.png,Images/Fractal_Curves_A3.png,Images/Fractal_Curves_A3.png,Images/Fractal_Curves_A4.png,Images/Fractal_Curves_A4.png,Images/Fractal_Curves_A5.png,Images/Fractal_Curves_A5.png,Images/Fractal_Curves_B0.png,Images/Fractal_Curves_B0.png,Images/Fractal_Curves_B1.png,Images/Fractal_Curves_B1.png,Images/Fractal_Curves_B2.png,Images/Fractal_Curves_B2.png,Images/Fractal_Curves_B3.png,Images/Fractal_Curves_B3.png,Images/Fractal_Curves_B4.png,Images/Fractal_Curves_B4.png,Images/Fractal_Curves_B5.png,Images/Fractal_Curves_B5.png,Images/Fractal_Curves_C0.png,Images/Fractal_Curves_C0.png,Images/Fractal_Curves_C1.png,Images/Fractal_Curves_C1.png,Images/Fractal_Curves_C2.png,Images/Fractal_Curves_C2.png,Images/Fractal_Curves_C3.png,Images/Fractal_Curves_C3.png,Images/Fractal_Curves_C4.png,Images/Fractal_Curves_C4.png,Images/Fractal_Curves_C5.png,Images/Fractal_Curves_C5.png,Images/Fractal_Curves_D0.png,Images/Fractal_Curves_D0.png,Images/Fractal_Curves_D1.png,Images/Fractal_Curves_D1.png,Images/Fractal_Curves_D2.png,Images/Fractal_Curves_D2.png,Images/Fractal_Curves_D3.png,Images/Fractal_Curves_D3.png,Images/Fractal_Curves_D4.png,Images/Fractal_Curves_D4.png,Images/Fractal_Curves_D5.png,Images/Fractal_Curves_D5.png,Images/Fractal_Curves_E0.png,Images/Fractal_Curves_E0.png,Images/Fractal_Curves_E1.png,Images/Fractal_Curves_E1.png,Images/Fractal_Curves_E2.png,Images/Fractal_Curves_E2.png,Images/Fractal_Curves_E3.png,Images/Fractal_Curves_E3.png,Images/Fractal_Curves_E4.png,Images/Fractal_Curves_E4.png,Images/Fractal_Curves_E5.png,Images/Fractal_Curves_E5.png,Images/Hilbert_0.png,Images/Hilbert_0.png,Images/Hilbert_1.png,Images/Hilbert_1.png,Images/Hilbert_2.png,Images/Hilbert_2.png,Images/Hilbert_3.png,Images/Hilbert_3.png,Images/Hilbert_4.png,Images/Hilbert_4.png,Images/Hilbert_5.png,Images/Hilbert_5.png,Images/Moore_0.png,Images/Moore_0.png,Images/Moore_1.png,Images/Moore_1.png,Images/Moore_2.png,Images/Moore_2.png,Images/Moore_3.png,Images/Moore_3.png,Images/Moore_4.png,Images/Moore_4.png,Images/Moore_5.png,Images/Moore_5.png,Images/Pythagoras_A0.png,Images/Pythagoras_A0.png,Images/Pythagoras_A1.png,Images/Pythagoras_A1.png,Images/Pythagoras_A2.png,Images/Pythagoras_A2.png,Images/Pythagoras_A3.png,Images/Pythagoras_A3.png,Images/Pythagoras_B0.png,Images/Pythagoras_B0.png,Images/Pythagoras_B1.png,Images/Pythagoras_B1.png,Images/Pythagoras_B2.png,Images/Pythagoras_B2.png,Images/Pythagoras_B3.png,Images/Pythagoras_B3.png,Images/Sierpinski_A0.png,Images/Sierpinski_A0.png,Images/Sierpinski_A1.png,Images/Sierpinski_A1.png,Images/Sierpinski_A2.png,Images/Sierpinski_A2.png,Images/Sierpinski_A3.png,Images/Sierpinski_A3.png,Images/Sierpinski_A4.png,Images/Sierpinski_A4.png,Images/Sierpinski_B0.png,Images/Sierpinski_B0.png,Images/Sierpinski_B1.png,Images/Sierpinski_B1.png,Images/Sierpinski_B2.png,Images/Sierpinski_B2.png,Images/Sierpinski_B3.png,Images/Sierpinski_B3.png,Images/Sierpinski_B4.png,Images/Sierpinski_B4.png,Images/Sierpinski_B5.png,Images/Sierpinski_B5.png,Images/Tree_A0.png,Images/Tree_A0.png,Images/Tree_A1.png,Images/Tree_A1.png,Images/Tree_A2.png,Images/Tree_A2.png,Images/Tree_A3.png,Images/Tree_A3.png,Images/Tree_A4.png,Images/Tree_A4.png,Images/Tree_A5.png,Images/Tree_A5.png,Images/Tree_A6.png,Images/Tree_A6.png,Images/Tree_A7.png,Images/Tree_A7.png,Images/Fern_A0.png,Images/Fern_A100.png,Images/Fern_A12800.png,Images/Fern_A1600.png,Images/Fern_A200.png,Images/Fern_A3200.png,Images/Fern_A400.png,Images/Fern_A6400.png,Images/Fern_A800.png,Images/Fern_B0.png,Images/Fern_B100.png,Images/Fern_B12800.png,Images/Fern_B1600.png,Images/Fern_B200.png,Images/Fern_B3200.png,Images/Fern_B400.png,Images/Fern_B6400.png,Images/Fern_B800.png,Images/Fractal_Curves_A0.png,Images/Fractal_Curves_A1.png,Images/Fractal_Curves_A2.png,Images/Fractal_Curves_A3.png,Images/Fractal_Curves_A4.png,Images/Fractal_Curves_A5.png,Images/Fractal_Curves_B0.png,Images/Fractal_Curves_B1.png,Images/Fractal_Curves_B2.png,Images/Fractal_Curves_B3.png,Images/Fractal_Curves_B4.png,Images/Fractal_Curves_B5.png,Images/Fractal_Curves_C0.png,Images/Fractal_Curves_C1.png,Images/Fractal_Curves_C2.png,Images/Fractal_Curves_C3.png,Images/Fractal_Curves_C4.png,Images/Fractal_Curves_C5.png,Images/Fractal_Curves_D0.png,Images/Fractal_Curves_D1.png,Images/Fractal_Curves_D2.png,Images/Fractal_Curves_D3.png,Images/Fractal_Curves_D4.png,Images/Fractal_Curves_D5.png,Images/Fractal_Curves_E0.png,Images/Fractal_Curves_E1.png,Images/Fractal_Curves_E2.png,Images/Fractal_Curves_E3.png,Images/Fractal_Curves_E4.png,Images/Fractal_Curves_E5.png,Images/Hilbert_0.png,Images/Hilbert_1.png,Images/Hilbert_2.png,Images/Hilbert_3.png,Images/Hilbert_4.png,Images/Hilbert_5.png,Images/Moore_0.png,Images/Moore_1.png,Images/Moore_2.png,Images/Moore_3.png,Images/Moore_4.png,Images/Moore_5.png,Images/Pythagoras_A0.png,Images/Pythagoras_A1.png,Images/Pythagoras_A2.png,Images/Pythagoras_A3.png,Images/Pythagoras_B0.png,Images/Pythagoras_B1.png,Images/Pythagoras_B2.png,Images/Pythagoras_B3.png,Images/Sierpinski_A0.png,Images/Sierpinski_A1.png,Images/Sierpinski_A2.png,Images/Sierpinski_A3.png,Images/Sierpinski_A4.png,Images/Sierpinski_B0.png,Images/Sierpinski_B1.png,Images/Sierpinski_B2.png,Images/Sierpinski_B3.png,Images/Sierpinski_B4.png,Images/Sierpinski_B5.png,Images/Tree_A0.png,Images/Tree_A1.png,Images/Tree_A2.png,Images/Tree_A3.png,Images/Tree_A4.png,Images/Tree_A5.png,Images/Tree_A6.png,Images/Tree_A7.png,Images/Fern_A0.png,Images/Fern_A100.png,Images/Fern_A12800.png,Images/Fern_A1600.png,Images/Fern_A200.png,Images/Fern_A3200.png,Images/Fern_A400.png,Images/Fern_A6400.png,Images/Fern_A800.png,Images/Fern_B0.png,Images/Fern_B100.png,Images/Fern_B12800.png,Images/Fern_B1600.png,Images/Fern_B200.png,Images/Fern_B3200.png,Images/Fern_B400.png,Images/Fern_B6400.png,Images/Fern_B800.png,Images/Fractal_Curves_A0.png,Images/Fractal_Curves_A1.png,Images/Fractal_Curves_A2.png,Images/Fractal_Curves_A3.png,Images/Fractal_Curves_A4.png,Images/Fractal_Curves_A5.png,Images/Fractal_Curves_B0.png,Images/Fractal_Curves_B1.png,Images/Fractal_Curves_B2.png,Images/Fractal_Curves_B3.png,Images/Fractal_Curves_B4.png,Images/Fractal_Curves_B5.png,Images/Fractal_Curves_C0.png,Images/Fractal_Curves_C1.png,Images/Fractal_Curves_C2.png,Images/Fractal_Curves_C3.png,Images/Fractal_Curves_C4.png,Images/Fractal_Curves_C5.png,Images/Fractal_Curves_D0.png,Images/Fractal_Curves_D1.png,Images/Fractal_Curves_D2.png,Images/Fractal_Curves_D3.png,Images/Fractal_Curves_D4.png,Images/Fractal_Curves_D5.png,Images/Fractal_Curves_E0.png,Images/Fractal_Curves_E1.png,Images/Fractal_Curves_E2.png,Images/Fractal_Curves_E3.png,Images/Fractal_Curves_E4.png,Images/Fractal_Curves_E5.png,Images/Hilbert_0.png,Images/Hilbert_1.png,Images/Hilbert_2.png,Images/Hilbert_3.png,Images/Hilbert_4.png,Images/Hilbert_5.png,Images/Moore_0.png,Images/Moore_1.png,Images/Moore_2.png,Images/Moore_3.png,Images/Moore_4.png,Images/Moore_5.png,Images/Pythagoras_A0.png,Images/Pythagoras_A1.png,Images/Pythagoras_A2.png,Images/Pythagoras_A3.png,Images/Pythagoras_B0.png,Images/Pythagoras_B1.png,Images/Pythagoras_B2.png,Images/Pythagoras_B3.png,Images/Sierpinski_A0.png,Images/Sierpinski_A1.png,Images/Sierpinski_A2.png,Images/Sierpinski_A3.png,Images/Sierpinski_A4.png,Images/Sierpinski_B0.png,Images/Sierpinski_B1.png,Images/Sierpinski_B2.png,Images/Sierpinski_B3.png,Images/Sierpinski_B4.png,Images/Sierpinski_B5.png,Images/Tree_A0.png,Images/Tree_A1.png,Images/Tree_A2.png,Images/Tree_A3.png,Images/Tree_A4.png,Images/Tree_A5.png,Images/Tree_A6.png,Images/Tree_A7.png
direction,random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,decay,decay,decay,decay,decay,decay,decay,decay,decay,decay,decay,decay,decay,decay,decay,decay,decay,decay,decay,decay,decay,decay,decay,decay,decay,decay,decay,decay,decay,decay,decay,decay,decay,decay,decay,decay,decay,decay,decay,decay,decay,decay,decay,decay,decay,decay,decay,decay,decay,decay,decay,decay,decay,decay,decay,decay,decay,decay,decay,decay,decay,decay,decay,decay,decay,decay,decay,decay,decay,decay,decay,decay,decay,decay,decay,decay,decay,decay,decay,decay,decay,decay,decay,decay,decay,decay,decay
a,1.243279,0.893457,0.531614,1.227791,3.47839,6.513505,0.489779,2.647314,0.861791,0.798069,4.418558,1.245016,1.928901,0.561349,3.295976,5.31301,1.028383,3.145721,0.681069,0.945376,4.744061,0.575769,0.845579,1.029016,0.649227,0.628518,1.079803,0.711462,1.794653,0.612453,0.628888,0.779072,1.011154,1.81278,0.827128,0.525807,2.240607,0.865279,4.748199,0.624134,0.562213,1.830735,4.138495,1.12825,3.129108,2.646186,4.846054,1.811812,0.978344,0.645266,0.99556,0.794916,1.994872,1.377511,4.029691,1.31219,1.36303,1.229335,2.962066,1.676759,1.09553,1.094347,0.862257,1.128215,1.49571,1.445715,1.144639,1.660615,1.177896,1.344578,1.378314,1.694742,1.112626,0.712208,0.845843,3.031968,0.87655,1.060772,0.810787,1.045286,1.511757,2.545703,3.531151,1.495436,0.578943,1.227407,0.397617,3.276973,1.729785,0.528709,1.262847,0.963241,3.877095,0.812339,1.99701,1.615459,1.162101,1.128217,2.078287,1.127512,1.900118,1.128227,1.544023,1.744975,5.16097,1.296808,1.527904,1.579097,0.543839,0.77827,1.14502,0.745014,1.028332,0.477127,1.279095,1.028782,2.22966,1.095238,1.712074,0.89553,0.813833,0.838851,0.909482,0.844048,1.395409,0.759519,1.622559,0.545075,1.677035,1.911197,1.929426,1.679278,1.795494,2.347778,3.896536,1.811176,1.111926,0.960621,1.129188,1.094751,0.827831,1.294253,1.861579,0.812711,2.01182,1.127398,0.827226,0.627967,0.843132,0.627705,0.728784,0.878094,0.715353,0.67761,0.895675,1.029277,1.228066,0.862625,0.531592,0.528406,0.495513,0.945034,0.843847,1.01191,0.577655,2.262,0.678611,0.780918,0.676462,3.261938,0.777692,1.645159,0.728026,1.10098,0.861596,4.193562,5.332558,4.997603,6.55042,1.880344,5.412209,5.448737,5.68124,1.028374,1.730295,2.797759,2.097939,2.448371,2.728163,1.012769,7.01236,0.447154,2.454904,3.190945,3.629646,5.245218,6.949836,4.029552,1.562052,4.079791,5.944925,7.851937,7.645757,3.147151,2.261629,3.963825,5.812362,5.846944,5.1962,6.462436,0.560348,2.145745,3.576412,4.163899,4.081281,3.866222,1.662772,2.795182,4.64701,8.446136,4.11377,2.010699,1.143338,2.13075,4.900113,4.126057,3.882142,4.945632,0.595373,2.477922,2.611194,2.943475,3.43436,3.495777,2.495327,5.130095,4.812521,3.02868,1.027832,2.961569,3.262425,5.879341,0.66095,0.577196,0.87933,1.009314,2.532563,1.211885,0.94255,1.454638,2.206267,3.211189,1.947716,0.862899,2.845725,3.228413,4.529733,4.029198,2.977761,5.797981,4.029023,0.980288,0.931569,3.129375,0.581241,0.595256,1.009624,0.59776,1.928447,0.575498,0.745421,0.611469,2.31495,0.438884,0.478587,0.659033,0.644773,1.251738,0.426505,2.177585,1.095245,1.343931,2.328522,5.496962,4.561626,0.728358,1.094369,1.261227,1.644079,3.20523,2.972074,0.711707,1.244745,2.394961,3.795086,3.215487,3.245734,0.67629,0.844645,1.078836,1.112042,2.461357,3.045182,0.561516,0.79442,1.645418,4.763865,2.045224,1.928733,0.810664,0.695682,0.52925,0.709983,1.545889,2.527837,0.578058,0.746754,0.494074,0.564921,0.910042,1.22788,0.930856,1.047316,2.593275,4.328416,0.698384,0.460635,1.545882,1.710383,0.462021,0.880313,0.726899,1.011681,2.210815,0.578509,0.677005,0.694978,0.561679,0.728874,3.8652,0.559154,0.530129,0.483098,0.308868,0.66202,0.37691,0.74407,0.927731
b,0.594972,0.725191,0.756308,0.628032,0.811742,0.731073,0.86402,0.677293,0.592676,0.761223,0.727938,0.628652,0.728123,0.561569,0.627109,0.698193,0.545204,0.578745,0.944659,0.694411,0.977805,0.576954,0.561319,1.495515,0.529275,1.097378,0.762383,0.528967,0.581534,0.57798,0.627995,0.795026,0.791843,0.765006,0.544934,0.476528,0.858508,0.78128,0.778601,0.542859,0.762958,0.61259,1.3716,0.746695,0.826471,0.611519,0.711993,0.732242,0.794743,0.6131,0.760664,0.57695,0.677759,0.596277,0.878724,0.744246,0.627589,0.541778,0.578771,0.66045,0.610371,0.677674,0.561147,0.628859,0.514065,0.741685,0.765359,0.627631,0.590203,0.594439,0.584415,0.778749,0.626244,0.548588,0.493247,0.525737,0.631276,0.529172,0.630861,0.59368,0.578811,0.548584,0.494594,0.89743,0.528483,1.328727,0.642174,0.927596,0.710429,1.061603,0.566833,0.549252,0.710978,1.044515,0.55489,0.711098,0.760872,0.895593,0.633093,0.698078,1.070515,0.824849,0.6322,0.710666,0.894658,0.677218,0.604029,0.626887,0.87848,0.611273,0.545311,0.828271,0.594816,0.644247,0.645299,0.562146,0.662702,0.745671,1.344438,0.594148,0.693369,0.626746,0.745091,0.728923,1.044319,0.559757,0.731029,0.878456,0.77671,0.577887,0.893938,0.794448,4.263395,0.977258,0.99812,0.7119,1.010522,0.895891,0.806929,0.692805,0.748692,0.72802,0.861499,0.695504,0.72008,0.778282,0.881914,0.843792,0.726876,0.807803,1.144177,0.757764,0.618715,1.015049,0.61156,0.492888,0.511018,0.845377,0.677381,0.597267,1.26517,0.531374,1.228198,0.626297,0.494019,0.710419,1.210679,0.510169,0.528288,0.578326,0.860249,0.96626,1.161076,0.558885,1.215362,2.994959,2.095654,1.662006,2.211757,1.061363,1.995468,1.761692,1.627235,1.595559,1.812422,0.865571,0.922353,0.927192,0.727772,1.931373,1.794417,1.020335,1.438282,1.716639,2.978908,2.41113,2.615672,3.278293,1.445549,3.396211,2.444972,2.812753,3.577303,1.931917,1.380249,1.247447,1.564399,1.59597,1.815205,4.095302,0.828419,1.260411,0.962294,0.81001,0.859448,1.514234,0.862811,1.010917,1.044513,1.496072,0.761972,0.694339,1.144413,2.293774,1.577609,1.531819,1.676497,1.303465,0.992793,1.532842,1.19534,5.545483,1.962024,1.345543,2.661737,4.979344,3.196173,1.411402,0.743478,1.027993,1.430531,1.329302,0.211693,0.97798,0.927438,0.744888,0.794864,0.910989,0.79572,0.810372,0.843648,0.861853,0.728613,0.998784,0.761312,0.710138,0.730283,0.720918,0.657394,0.678522,0.759224,0.778562,0.7435,0.927366,0.911184,0.762796,1.02841,0.911009,1.12812,1.144476,0.910905,0.961918,0.778005,0.977039,0.928292,0.845987,1.998725,0.893788,1.06231,1.394762,1.178608,1.628096,3.845276,1.679667,2.094822,1.247569,1.610343,2.378282,1.523633,1.370937,2.060229,1.295381,1.044809,1.346587,1.111753,1.578613,1.39491,1.060953,0.82875,0.77831,0.926335,1.429272,1.111295,1.782436,0.977974,0.693682,0.662018,0.828225,0.844412,1.01229,0.86491,0.793704,1.127305,1.178687,1.389964,1.026815,1.060927,1.728507,1.778676,1.077889,0.84477,0.695393,0.745218,0.844402,0.845299,0.746473,1.044706,0.745297,0.762296,0.84512,1.010739,0.795723,0.778893,1.261497,0.893381,0.814755,0.944259,0.794481,0.711711,2.163295,2.543571,0.779058,0.762045,1.264893,0.943488,1.210916,1.51185,0.799146
c,0.410028,0.427686,0.645229,0.577397,0.84916,0.39513,0.81136,0.761048,0.779457,0.643266,0.845564,0.427367,0.49419,0.461693,0.61158,0.476749,0.443277,0.395644,0.745603,0.744998,0.979294,0.744797,1.011205,0.746213,0.476351,0.612303,0.461714,0.476229,0.544324,0.87684,0.678014,0.712407,0.945535,0.479995,0.665955,0.461021,0.660453,0.661499,0.610894,0.645352,0.528628,0.462265,0.827009,0.866756,0.828596,0.499752,0.942082,0.528554,1.126285,0.827972,0.612849,0.645801,0.510776,0.895588,0.980214,1.061232,1.112664,0.761299,0.745359,0.741732,0.961521,1.010445,0.598203,0.777786,0.877261,1.078791,1.777729,0.910022,0.460982,0.432717,0.862252,0.528322,0.660942,0.628774,0.844843,0.71192,0.50952,0.892843,1.296643,1.113875,0.596734,1.449457,1.395402,0.980853,0.779445,0.562614,1.010722,1.026669,0.510766,0.611176,0.445476,0.443887,0.464903,1.293772,1.043974,0.462399,0.595557,0.431886,0.57925,1.027965,0.760069,0.428325,1.161081,0.879438,1.060096,0.643733,1.315913,0.959767,0.997544,0.927042,0.895928,0.4723,0.62663,0.561569,1.012726,0.99485,0.828928,1.026985,0.577278,0.55485,0.775568,0.62901,0.846345,0.560478,0.461701,0.528646,0.860516,1.112066,0.511967,0.562926,0.5111,0.444984,1.211319,0.648299,1.010306,0.878183,1.060983,1.195234,0.827301,0.445397,0.75998,0.915543,0.661148,0.846167,0.844595,0.727938,0.823352,0.795224,0.961166,0.494878,0.644019,1.14473,0.786707,0.977756,0.560213,0.97745,1.242958,1.011188,0.761182,1.162305,1.223499,1.227255,1.382295,0.679055,0.644353,0.961953,0.926608,0.661932,1.109565,1.54887,0.911273,0.629927,0.756575,0.877943,0.944904,0.925878,0.645622,0.559932,0.665106,0.527893,0.660844,0.46161,0.562899,0.643394,0.665969,1.145209,0.377017,0.442058,0.427984,0.399676,0.760835,0.6118,1.267164,1.375216,0.894631,1.242687,1.333723,0.876901,0.861719,0.811822,0.72574,0.781464,0.610736,0.978686,0.94245,0.548733,0.543244,0.563997,0.676447,0.547987,0.59353,0.559898,0.197819,0.777665,0.611372,0.744445,0.569682,0.57668,0.758274,0.878383,0.7255,0.499025,1.098965,0.612004,0.810366,0.594699,0.494952,0.660154,0.548382,0.54544,0.428555,0.661148,0.578137,0.609159,0.931391,1.027469,1.394406,0.914258,0.592302,0.611844,0.592133,0.56405,0.710074,0.665649,0.576957,0.579208,0.62741,0.51202,0.448343,0.545278,0.529866,0.945207,0.528037,0.744565,0.66062,0.598456,0.576082,0.581559,0.711582,0.610776,0.593748,0.561961,0.427232,0.460288,0.42785,0.479523,0.412628,0.494338,0.444149,0.427586,0.640933,0.629279,0.527172,0.66102,0.676809,0.678788,0.762928,0.761474,0.844017,0.726938,0.62761,0.715115,0.658701,0.744853,0.800728,0.577985,0.594316,0.77869,0.660103,0.615701,1.180514,0.581017,0.560863,0.593764,0.712055,0.544172,0.727935,0.743114,0.679471,0.910524,0.714571,0.644369,0.578147,0.67942,0.643119,0.543619,0.729151,0.612438,0.523697,0.527126,0.581741,0.527486,0.597684,0.574292,0.734324,0.528246,0.743804,0.663018,0.629778,0.559579,0.533271,0.829461,0.665624,0.759652,0.57781,0.474687,0.512782,0.515035,0.558566,0.492742,0.724428,0.57482,0.538528,0.492898,1.059675,0.778503,0.761054,0.611376,0.461208,0.527688,0.545454,0.613083,0.593721,0.578786,0.438303,0.447517,0.560767,0.578885
